time,"No,1","No,2","No,3","No,4","No,5","No,6","No,7","No,8","No,9","No,10","No,11","No,12","No,13","No,14","No,15"
9.901999950408936,0.6791818352268065,0,0.6791818352268065,0.6912412470589104,0,0,0,0,0,0,0,0,0,0,0.688206466984126,0
10.002000093460083,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0.6791818352268065,0,0.6821768194351565,0
10.1010000705719,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0.6791818352268065,0.6851850106080379,0.6791818352268065
10.200999975204468,0,0,0,0.6912412470589104,0,0,0,0,0,0,0.6821768194351565,0,0,0.6821768194351565,0.6851850106080379,0
10.302000045776367,0,0,0,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0.6821768194351565,0.6821768194351565,0
10.401999950408936,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
10.502000093460083,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6791818352268065,0
10.604000091552734,0,0,0,0.6912412470589104,0,0,0,0,0,0,0.6791818352268065,0,0,0.6791818352268065,0.6821768194351565,0
10.700999975204468,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0.6791818352268065,0.6791818352268065,0
10.805000066757202,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
10.901999950408936,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0.6791818352268065,0.6791818352268065,0
11.000999927520752,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0.6791818352268065,0.6851850106080379,0
11.104000091552734,0.6791818352268065,0,0,0.6912412470589104,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
11.206000089645386,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0.6791818352268065,0.6821768194351565,0
11.302000045776367,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
11.401000022888184,0,0.6791818352268065,0,0.6912412470589104,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
11.506999969482422,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0,0,0.6851850106080379,0
11.6010000705719,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
11.700999975204468,0.6791818352268065,0,0.6791818352268065,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0.6791818352268065,0,0.6851850106080379,0
11.805000066757202,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
11.904000043869019,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
12.00600004196167,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0,0,0.6821768194351565,0
12.102999925613403,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0.6791818352268065,0,0.688206466984126,0
12.20199990272522,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
12.30299997329712,0,0,0,0.6912412470589104,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
12.401000022888184,0,0,0,0.6912412470589104,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
12.503999948501587,0,0,0,0.6912412470589104,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
12.6010000705719,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
12.706000089645386,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
12.80299997329712,0,0.6791818352268065,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.688206466984126,0
12.900000095367432,0,0,0,0.6851850106080379,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
13.000999927520752,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
13.1010000705719,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.688206466984126,0
13.200999975204468,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6912412470589104,0
13.303999900817871,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6912412470589104,0
13.404000043869019,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0.6851850106080379,0,0.6851850106080379,0
13.503000020980835,0,0,0,0.6912412470589104,0,0,0,0,0,0,0,0,0.6791818352268065,0,0.6821768194351565,0
13.605999946594238,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
13.700999975204468,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0,0,0.6851850106080379,0
13.802000045776367,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0.6791818352268065,0,0.6851850106080379,0
13.901999950408936,0,0,0.6791818352268065,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
14.000999927520752,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
14.102999925613403,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
14.20199990272522,0.6791818352268065,0,0,0.6851850106080379,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
14.300999879837036,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0.6821768194351565,0,0.6821768194351565,0
14.400000095367432,0,0,0.6791818352268065,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
14.500999927520752,0,0,0.6791818352268065,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
14.6010000705719,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
14.700999975204468,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
14.805000066757202,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
14.904000043869019,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6791818352268065,0
15.0,0,0,0,0.6912412470589104,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
15.104000091552734,0.6791818352268065,0,0.6791818352268065,0.6851850106080379,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
15.20199990272522,0,0,0,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
15.300999879837036,0.6791818352268065,0,0,0.6851850106080379,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
15.401000022888184,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
15.500999927520752,0,0,0.6791818352268065,0.6851850106080379,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
15.601999998092651,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
15.703999996185303,0,0.6791818352268065,0.6791818352268065,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
15.805000066757202,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
15.901999950408936,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0.6791818352268065,0.6821768194351565,0.6791818352268065
16.0,0,0,0,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
16.1010000705719,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
16.200999975204468,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0,0
16.300999879837036,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
16.401999950408936,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
16.502000093460083,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
16.60199999809265,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0.6791818352268065,0,0.6851850106080379,0
16.700000047683716,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
16.802000045776367,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
16.90000009536743,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
17.000999927520752,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6791818352268065,0
17.1010000705719,0,0,0,0.6912412470589104,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
17.204999923706055,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0,0,0.6821768194351565,0
17.305000066757202,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0.6791818352268065,0.6821768194351565,0
17.40000009536743,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0,0,0.6851850106080379,0
17.5,0.6791818352268065,0,0,0.6851850106080379,0,0,0,0,0,0,0.6821768194351565,0,0,0,0.6851850106080379,0
17.605000019073486,0,0,0,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.688206466984126,0
17.70300006866455,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0.6821768194351565,0,0.688206466984126,0
17.80299997329712,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0.6821768194351565,0,0.6821768194351565,0
17.901000022888184,0,0,0,0.6851850106080379,0,0,0,0,0,0,0,0,0.6791818352268065,0,0.6851850106080379,0
18.0,0,0,0,0.6912412470589104,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
18.104000091552734,0,0,0.6791818352268065,0.6912412470589104,0,0,0,0,0,0,0.6821768194351565,0,0,0,0.6851850106080379,0
18.200000047683716,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
18.30299997329712,0,0,0,0.6912412470589104,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
18.402999877929688,0,0,0,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
18.5,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6851850106080379,0,0.6791818352268065,0,0.6851850106080379,0
18.605000019073486,0,0,0,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0.6791818352268065,0.6851850106080379,0
18.700000047683716,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
18.805000066757202,0.6791818352268065,0,0.6791818352268065,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
18.90000009536743,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0.6791818352268065,0,0.688206466984126,0
19.0,0,0,0,0.6851850106080379,0,0,0,0,0,0,0.6821768194351565,0,0.6791818352268065,0,0.6791818352268065,0
19.104000091552734,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0.6821768194351565,0,0.6821768194351565,0
19.200999975204468,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0.6791818352268065,0,0.6851850106080379,0.6791818352268065
19.30399990081787,0,0,0,0.6851850106080379,0,0,0,0,0,0,0.6791818352268065,0,0,0.6791818352268065,0.6821768194351565,0
19.40000009536743,0,0,0,0.6912412470589104,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
19.500999927520752,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0.6791818352268065,0.6851850106080379,0
19.60199999809265,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
19.700999975204468,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
19.802000045776367,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0.6821768194351565,0,0.6851850106080379,0
19.902999877929688,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0.6821768194351565,0,0.6851850106080379,0
20.002000093460083,0.6821768194351565,0,0.6791818352268065,0.6851850106080379,0,0,0,0,0,0,0,0,0,0.6791818352268065,0.6821768194351565,0
20.10599994659424,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
20.200999975204468,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0.6791818352268065,0.688206466984126,0
20.30299997329712,0.6791818352268065,0.6791818352268065,0,0.6912412470589104,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
20.40400004386902,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
20.51200008392334,0.6791818352268065,0.6791818352268065,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
20.6010000705719,0.6791818352268065,0.6791818352268065,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
20.700000047683716,0.6791818352268065,0,0,0.6851850106080379,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
20.80399990081787,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0.6791818352268065,0.6851850106080379,0
20.90000009536743,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
21.000999927520752,0.6791818352268065,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6851850106080379,0
21.10199999809265,0,0,0,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
21.200000047683716,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
21.300999879837036,0,0,0,0.6851850106080379,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
21.40000009536743,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6851850106080379,0,0,0,0.6821768194351565,0
21.500999927520752,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6821768194351565,0,0,0,0.6851850106080379,0
21.60599994659424,0,0,0.6791818352268065,0.688206466984126,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
21.70300006866455,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
21.802000045776367,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
21.905999898910522,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6821768194351565,0
22.002000093460083,0,0,0,0.6851850106080379,0,0,0,0,0,0,0,0,0,0,0.6821768194351565,0
22.1010000705719,0,0,0,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.6851850106080379,0
22.200000047683716,0,0,0.6791818352268065,0.688206466984126,0,0,0,0,0,0,0.6791818352268065,0,0,0,0.688206466984126,0
