time,"No,1","No,2","No,3","No,4","No,5","No,6","No,7","No,8","No,9","No,10","No,11","No,12","No,13","No,14","No,15"
0.10000014305114746,0,0,0.6791818352268065,0.6821768194351565,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
0.20000004768371582,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
0.30299997329711914,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
0.40000009536743164,0,0,0.6821768194351565,0,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
0.500999927520752,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
0.6000001430511475,0,0,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0,0.7160062459194508,0,0,0,0,0,0,0
0.7000000476837158,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.7160062459194508,0,0,0,0,0,0,0
0.8040001392364502,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.7223349061476448,0,0,0,0,0,0,0
0.9000000953674316,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.7160062459194508,0,0,0,0,0,0,0
1.000999927520752,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
1.1000001430511475,0,0,0.6791818352268065,0.6791818352268065,0.6851850106080379,0,0,0.7191636145185281,0,0,0,0,0,0,0
1.2000000476837158,0,0,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0,0.7191636145185281,0,0,0,0,0,0,0
1.3010001182556152,0,0,0.6791818352268065,0.6791818352268065,0.6851850106080379,0,0,0.7160062459194508,0,0,0,0,0,0,0
1.4010000228881836,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
1.511000156402588,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
1.6000001430511475,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
1.7000000476837158,0,0,0.6821768194351565,0,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
1.8029999732971191,0,0,0.6791818352268065,0.6791818352268065,0.6851850106080379,0,0,0.7191636145185281,0,0,0,0,0,0,0
1.9000000953674316,0,0,0.6791818352268065,0,0.6851850106080379,0,0,0.7128627392236585,0,0,0,0,0,0,0
2.002000093460083,0,0,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0,0.7191636145185281,0,0,0,0,0,0,0
2.1040000915527344,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.7191636145185281,0,0,0,0,0,0,0
2.200000047683716,0,0,0,0,0.6821768194351565,0,0,0.7160062459194508,0,0,0,0,0,0,0
2.30400013923645,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.7128627392236585,0,0,0,0,0,0,0
2.4000000953674316,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.7160062459194508,0,0,0,0,0,0,0
2.502000093460083,0,0,0.6791818352268065,0,0.6791818352268065,0,0,0.7160062459194508,0,0,0,0,0,0,0
2.6019999980926514,0,0,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0,0.7160062459194508,0,0,0,0,0,0,0
2.7009999752044678,0,0,0.6791818352268065,0.6791818352268065,0.6851850106080379,0,0,0.7160062459194508,0,0,0,0,0,0,0
2.8010001182556152,0,0,0.6821768194351565,0.6791818352268065,0.6851850106080379,0,0,0.7160062459194508,0,0,0,0,0,0,0
2.9010000228881836,0,0,0.6821768194351565,0.6791818352268065,0.6821768194351565,0,0,0.7160062459194508,0,0,0,0,0,0,0
3.003000020980835,0,0,0,0.6791818352268065,0.6821768194351565,0,0,0.7160062459194508,0,0,0,0,0,0,0
3.1000001430511475,0,0,0.6791818352268065,0.9742704069077731,6.0226876386367145,1.8358977727014714,0,0.7449289839461652,0,0,0,0,0,0,0
3.240999937057495,0,0,0.7287195043519559,4.919139472737735,14.079693912036577,4.790973426268367,0,3.182075355030855,0,0,0,0,0,0,0
3.302000045776367,0,0,1.6018089931458632,0,14.843077742628012,2.6685456170625788,0,0.6821768194351565,0,0,0,0,0,0,0
3.4019999504089355,0,0,2.8008798817289637,9.81521380800179,25.726809291850373,11.249611686415541,1.3198704809498996,0.7319329345331707,0,0,0,0,0,0,0
3.502000093460083,0,0,3.4901112457927965,13.238557723325766,29.228188736405713,14.079693912036577,7.438979022662883,0.7128627392236585,0,0,0,0,0,0,0
3.6000001430511475,0,0,3.5834771905210596,16.423834637020548,29.87833426711961,14.843077742628012,15.24015333091652,0.7922594212575254,0,0,0,0,0,0,0
3.700000047683716,0,0,3.794427758833132,16.496258725574094,30.408847774837515,15.579152016905853,19.498423405316053,0.7992620706314647,0,0,0,0,0,0,0
