time,"No,1","No,2","No,3","No,4","No,5","No,6","No,7","No,8","No,9","No,10","No,11","No,12","No,13","No,14","No,15"
0.10299992561340332,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0.6973510135774013,0,0,0.6791818352268065,0,0,0,0.7097330335727633,0,0,0.6821768194351565
0.20300006866455078,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7097330335727633,0,0,0.6821768194351565
0.30099987983703613,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0.6912412470589104,0,0,0.6791818352268065,0,0,0,0.7097330335727633,0,0,0.6791818352268065
0.40000009536743164,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7128627392236585,0,0,0.6821768194351565
0.502000093460083,0.6791818352268065,0.6821768194351565,0.6821768194351565,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7097330335727633,0,0,0.6851850106080379
0.6019999980926514,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7097330335727633,0,0,0.6821768194351565
0.7019999027252197,0,0.6821768194351565,0.6821768194351565,0,0.6912412470589104,0,0,0,0,0,0,0.7097330335727633,0,0,0.6791818352268065
0.8009998798370361,0.6791818352268065,0.6821768194351565,0.6791818352268065,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7097330335727633,0,0,0.6821768194351565
0.9010000228881836,0.6791818352268065,0.6821768194351565,0.6791818352268065,0,0.6973510135774013,0,0,0,0,0,0,0.7128627392236585,0,0,0.6791818352268065
1.000999927520752,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7097330335727633,0,0,0.6821768194351565
1.1050000190734863,0.6791818352268065,0.6821768194351565,0.6821768194351565,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7128627392236585,0,0,0.6791818352268065
1.2039999961853027,0,0.6791818352268065,0.6791818352268065,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7097330335727633,0,0,0.6791818352268065
1.3020000457763672,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7128627392236585,0,0,0.6791818352268065
1.4029998779296875,0.6791818352268065,0.6821768194351565,0.6791818352268065,0,0.6942894095858282,0,0,0,0,0,0,0.7097330335727633,0,0,0.6821768194351565
1.500999927520752,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0.6942894095858282,0,0,0.6791818352268065,0,0,0,0.7128627392236585,0,0,0.6821768194351565
