time,"No,1","No,2","No,3","No,4","No,5","No,6","No,7","No,8","No,9","No,10","No,11","No,12","No,13","No,14","No,15"
0.10300016403198242,0,0,0.6821768194351565,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
0.20200014114379883,0,0,0.6791818352268065,0,0.6851850106080379,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
0.30100011825561523,0,0,0.6791818352268065,0.6821768194351565,0.6821768194351565,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
0.4070000648498535,0,0,0.6821768194351565,0,0.6821768194351565,0,0,0.6821768194351565,0,0,0,0,0,0,0
0.502000093460083,0,0,0.6821768194351565,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0,0,0,0,0,0,0,0
0.6000001430511475,0,0,0,0.6791818352268065,0.6851850106080379,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
0.7060000896453857,0,0,0.6821768194351565,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
0.8040001392364502,0,0,0.6791818352268065,0.6791818352268065,0.6851850106080379,0,0,0.6791818352268065,0,0,0,0,0,0,0
0.9010000228881836,0,0,0.6791818352268065,0,0.6851850106080379,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
1.0150001049041748,0,0,0.6821768194351565,0.6791818352268065,0.6851850106080379,0,0,0.6851850106080379,0,0,0,0,0,0,0
1.1080000400543213,0,0,0.6791818352268065,0.6821768194351565,0.6851850106080379,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
1.2020001411437988,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.6821768194351565,0,0,0,0,0,0,0
1.3050000667572021,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
1.4049999713897705,0,0,0.6821768194351565,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
1.5139999389648438,0,0,0.6821768194351565,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
1.6010000705718994,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.6821768194351565,0,0,0,0,0,0,0
1.7079999446868896,0,0,0.6821768194351565,0.6791818352268065,0.6851850106080379,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
1.805999994277954,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
1.9049999713897705,0,0,0.6791818352268065,0.6791818352268065,0.6851850106080379,0,0,0.6791818352268065,0,0,0,0,0,0,0
2.001000165939331,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.6821768194351565,0,0,0,0,0,0,0
2.1050000190734863,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
2.205000162124634,0,0,0,0,0.6821768194351565,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
2.309000015258789,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.6821768194351565,0,0,0,0,0,0,0
2.4019999504089355,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.6821768194351565,0,0,0,0,0,0,0
2.508000135421753,0,0,0.6791818352268065,0.6821768194351565,0.6851850106080379,0,0,0.6821768194351565,0,0,0,0,0,0,0
2.6050000190734863,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0,0.6791818352268065,0,0,0,0,0,0,0
2.7100000381469727,0,0,0.6791818352268065,0.6791818352268065,0.6851850106080379,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
2.809000015258789,0,0,0.6821768194351565,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
2.9030001163482666,0,0,0.6821768194351565,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
3.006999969482422,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
3.1050000190734863,0,0,0.6791818352268065,0.6791818352268065,0.6821768194351565,0,0.6791818352268065,0.6791818352268065,0,0,0,0,0,0,0
3.2139999866485596,0,0,0.6791818352268065,0,0.6821768194351565,0,0,0.6821768194351565,0,0,0,0,0,0,0
3.3010001182556152,0,0,0.6791818352268065,0.6791818352268065,0.6851850106080379,0,0.6791818352268065,0.6821768194351565,0,0,0,0,0,0,0
3.4060001373291016,0,0,0.6791818352268065,0.6791818352268065,0.6791818352268065,0,0,0.6791818352268065,0,0,0,0,0,0,0
3.502000093460083,0,0,0.6821768194351565,0.6791818352268065,0,0,0,0.6821768194351565,0,0,0,0,0,0,0
3.6010000705718994,0,0,0.6821768194351565,0.6791818352268065,0,0,0,0.6791818352268065,0,0,0,0,0,0,0
