time,"No,1","No,2","No,3","No,4","No,5","No,6","No,7","No,8","No,9","No,10","No,11","No,12","No,13","No,14","No,15"
5.500999927520752,0,0,61,93,128,146,162,189,208,217,220,223,227,232,236
5.609999895095825,0,0,84,132,176,205,225,250,274,295,303,308,314,321,322
5.700999975204468,0,0,84,133,179,208,230,256,278,296,303,309,315,324,324
5.800999879837036,0,0,70,109,148,171,189,214,230,238,239,241,244,248,249
5.900000095367432,0,0,53,82,115,133,151,179,196,204,207,212,217,224,229
6.0,337,0,66,100,135,153,169,194,210,221,223,228,232,238,241
6.101999998092651,486,0,90,141,188,217,238,260,281,303,310,316,323,331,330
6.200000047683716,526,0,83,131,176,206,228,254,274,290,297,302,309,318,319
6.302999973297119,541,0,60,91,126,145,161,188,203,207,208,211,216,223,228
6.400000095367432,560,0,58,89,123,142,158,185,202,211,212,216,220,226,230
6.5,580,0,65,102,141,164,183,211,233,249,253,259,267,275,280
6.601000070571899,588,0,91,143,189,219,241,263,285,305,311,315,321,328,327
6.700999975204468,594,0,78,125,169,197,219,246,268,284,289,295,301,310,311
6.809999942779541,581,0,52,81,113,133,152,183,201,206,207,211,216,223,229
6.9040000438690186,519,0,59,91,125,143,160,188,207,215,216,219,223,228,232
7.013000011444092,146,0,72,117,160,188,210,238,263,282,289,295,302,310,312
7.107000112533569,3,0,84,133,179,209,230,257,281,300,306,311,318,326,326
7.200999975204468,3,0,84,133,179,209,230,257,281,300,306,311,318,326,326
7.309999942779541,1,0,76,120,162,189,211,240,261,271,274,276,279,286,286
7.4040000438690186,1,0,51,80,112,129,146,177,197,203,205,210,215,222,228
7.513000011444092,0,0,61,93,127,146,161,189,207,217,219,222,227,231,236
7.607000112533569,0,0,84,133,177,206,226,251,275,296,303,309,315,322,323
7.700999975204468,0,0,84,133,178,209,230,256,278,296,303,309,315,324,324
7.809999942779541,0,0,71,110,149,172,191,216,232,241,242,244,245,251,252
7.9040000438690186,0,0,53,82,115,133,151,179,197,204,208,212,218,224,229
8.013000011444092,0,0,63,96,131,150,167,192,210,220,223,227,232,237,241
8.10700011253357,140,0,90,140,185,215,235,257,281,302,310,316,324,331,330
8.200999975204468,448,0,86,134,178,207,229,254,275,292,298,303,310,319,320
8.309999942779541,528,0,64,97,133,153,170,196,211,217,217,220,222,230,234
8.404000043869019,550,0,57,88,123,142,158,185,201,210,212,215,220,226,230
8.513000011444092,565,0,65,101,138,160,179,207,230,244,249,255,262,270,275
8.60700011253357,578,0,91,143,189,220,240,263,284,304,310,315,320,327,326
8.700999975204468,583,0,79,125,169,198,219,247,268,284,289,295,301,310,312
8.809999942779541,577,0,53,83,116,134,152,182,200,205,206,210,214,222,227
8.904000043869019,569,0,59,91,125,144,160,188,205,214,216,218,222,227,231
9.013000011444092,557,0,76,119,162,189,210,237,261,280,287,293,300,307,308
9.10700011253357,532,0,86,136,182,211,233,259,281,300,306,311,317,325,325
9.200999975204468,380,0,74,118,161,189,211,238,257,266,269,271,275,280,280
9.309999942779541,63,0,47,75,108,127,145,176,196,202,205,209,214,221,228
9.404000043869019,4,0,60,91,125,143,160,188,207,217,219,223,227,232,236
9.513000011444092,0,0,85,133,178,207,227,252,275,297,303,310,317,324,324
9.60700011253357,0,0,83,132,176,207,228,254,277,295,301,307,314,323,323
9.700999975204468,0,0,83,132,176,207,228,254,277,295,301,307,314,323,323
9.802000045776367,1,0,70,109,148,170,189,213,229,237,237,240,243,249,250
9.900000095367432,0,0,53,82,115,133,151,179,197,205,207,213,217,224,229
10.0,0,0,63,96,131,150,167,192,210,221,223,227,233,240,247
10.101999998092651,0,0,89,138,185,215,237,259,283,304,312,318,324,331,329
10.200000047683716,0,0,82,130,175,204,226,252,274,291,297,303,309,318,319
10.303999900817871,0,0,59,92,125,144,160,187,202,207,207,210,215,222,227
10.400000095367432,0,0,57,88,122,140,157,183,201,209,211,215,219,224,228
10.500999927520752,316,0,68,104,140,160,178,205,227,242,248,254,260,268,272
10.6010000705719,468,0,94,146,193,223,243,266,287,306,312,317,323,330,328
10.70300006866455,520,0,80,127,172,201,223,250,271,286,291,297,303,311,313
10.812999963760376,541,0,52,82,115,134,152,183,202,206,208,212,216,223,229
10.905999898910522,562,0,61,93,127,145,162,189,208,216,217,220,223,229,232
11.0,582,0,75,118,160,187,208,236,260,280,286,292,299,305,308
11.108999967575073,584,0,88,138,183,213,234,260,283,301,307,313,318,326,326
11.20300006866455,594,0,77,121,165,192,214,243,265,276,277,280,283,288,288
11.312000036239624,599,0,52,81,113,132,149,180,199,205,207,212,217,224,230
11.405999898910522,597,0,61,94,128,147,163,190,209,218,220,224,228,232,237
11.5,594,0,85,134,179,207,228,252,275,297,304,309,316,323,323
11.608999967575073,593,0,83,131,177,206,228,254,276,294,300,306,312,321,322
11.70300006866455,578,0,66,103,140,161,178,204,218,224,225,228,230,236,239
11.800999879837036,564,0,54,84,118,137,154,181,199,207,209,214,219,225,230
11.900000095367432,549,0,63,97,132,153,169,194,212,225,231,238,246,254,260
12.002000093460083,392,0,88,140,185,216,239,262,283,305,311,315,321,327,326
12.1010000705719,392,0,88,140,185,216,239,262,283,305,311,315,321,327,326
12.200000047683716,104,0,76,123,167,196,219,246,268,284,290,296,302,310,312
12.302000045776367,4,0,52,80,112,129,148,178,196,201,203,207,211,220,226
12.400000095367432,3,0,58,90,123,141,157,185,203,211,213,216,220,224,228
12.502000093460083,0,0,71,110,150,173,193,221,244,262,268,275,283,292,296
12.6010000705719,0,0,90,141,187,217,238,263,286,305,310,315,320,328,327
12.700000047683716,1,0,78,123,168,195,218,246,269,283,289,295,300,309,309
12.80299997329712,0,0,51,79,113,132,149,182,201,206,205,208,213,221,228
12.900000095367432,0,0,59,92,126,144,160,188,208,216,218,220,224,228,232
13.0,0,0,77,123,166,194,214,241,266,287,293,299,306,312,313
13.101999998092651,120,0,88,138,184,214,235,261,284,302,309,314,320,328,328
13.200000047683716,300,0,78,124,166,193,211,236,253,262,264,267,270,276,276
13.300999879837036,495,0,54,84,117,135,153,182,200,207,209,214,219,225,232
13.401000022888184,558,0,63,97,132,150,167,193,211,221,223,226,230,235,239
13.500999927520752,563,0,86,136,181,211,230,255,278,298,305,313,320,326,326
13.6010000705719,574,0,83,132,177,207,229,254,277,294,300,306,312,321,322
13.700000047683716,547,0,64,99,135,155,172,196,211,217,217,219,223,229,231
13.812000036239624,393,0,54,84,119,138,155,183,200,209,211,215,220,225,229
13.902999877929688,78,0,60,94,130,151,168,194,215,230,236,243,251,259,264
14.013000011444092,1,0,87,138,185,216,237,262,285,306,312,317,323,330,329
14.105999946594238,0,0,80,127,171,200,222,249,271,288,294,300,307,316,317
14.200000047683716,0,0,55,84,118,136,152,181,198,202,204,208,212,220,227
14.309000015258789,1,0,58,88,123,140,157,184,203,211,213,216,220,224,229
14.402999877929688,1,0,68,108,147,171,189,218,241,257,263,269,278,286,291
14.513000011444092,0,0,89,140,185,215,235,260,283,302,308,313,318,325,324
14.605999946594238,0,0,78,125,168,197,219,246,269,285,291,296,302,311,312
14.700000047683716,0,0,78,125,168,197,219,246,269,285,291,296,302,311,312
14.809000015258789,1,0,60,92,126,144,160,188,207,215,217,219,224,228,231
14.902999877929688,1,0,60,92,126,144,160,188,207,215,217,219,224,228,231
15.01200008392334,0,0,75,119,161,188,208,236,260,279,285,291,297,304,306
15.105999946594238,0,0,85,135,180,209,231,256,279,297,303,308,315,322,322
15.200000047683716,0,0,76,122,165,192,214,243,264,276,278,280,283,289,288
15.309000015258789,0,0,52,81,114,132,150,181,199,206,209,213,218,225,231
15.402999877929688,0,0,61,93,128,147,162,190,208,218,220,224,228,233,236
15.51200008392334,0,0,82,129,174,201,221,247,270,290,296,303,309,316,316
15.605999946594238,0,0,83,132,177,206,228,254,276,293,299,305,312,320,321
15.700000047683716,0,0,73,114,154,178,197,222,239,249,250,253,255,259,260
15.800999879837036,0,0,53,82,115,135,152,180,198,205,208,213,219,225,231
15.900000095367432,0,0,62,96,131,150,166,192,210,219,222,226,230,235,239
16.002000093460083,0,0,86,135,180,208,228,252,274,295,302,309,316,323,323
16.1010000705719,0,0,82,129,174,203,224,251,272,289,295,301,307,316,317
16.20799994468689,0,0,64,98,135,154,170,195,210,215,216,219,222,228,230
