time,"No,1","No,2","No,3","No,4","No,5","No,6","No,7","No,8","No,9","No,10","No,11","No,12","No,13","No,14","No,15"
0.10100007057189941,2.9012265947971687,1.1928359358160943,6.9332841987246745,11.200222131697483,6.433595844737104,4.940831373603431,6.9638578619326275,3.112834143256046,1.9100580061160366,1.943972600005711,7.373803201477422,9.81521380800179,7.8078810240146055,3.1961073343091506,6.9332841987246745
0.2089998722076416,2.9012265947971687,1.1928359358160943,6.9332841987246745,11.200222131697483,6.433595844737104,4.940831373603431,6.9638578619326275,3.112834143256046,1.9100580061160366,1.943972600005711,7.373803201477422,9.81521380800179,7.8078810240146055,3.1961073343091506,6.9332841987246745
0.30099987983703613,2.9268700545687985,1.2033792144380089,6.9638578619326275,11.15104941362972,6.461966035102193,4.962618929118841,6.994566345646295,3.112834143256046,1.9016722131626984,1.9525449247301168,7.373803201477422,9.81521380800179,7.8078810240146055,3.2102011903252654,6.9638578619326275
0.40400004386901855,2.9397766565105283,1.1980959775392783,6.9638578619326275,11.15104941362972,6.490461329331553,5.0064826931898745,7.025410244382886,3.1265607899634795,1.9100580061160366,1.978489374392008,7.406319418782513,9.772121739319532,7.876893586942316,3.2102011903252654,6.9332841987246745
0.5,2.95274017262015,1.2086857487959175,6.9638578619326275,11.200222131697483,6.461966035102193,4.984502561091723,7.056390155281239,3.1403479669854617,1.9354379106515591,1.9872139075366753,7.438979022662883,9.858495899529942,7.773601817067992,3.1541959412421714,6.842366226046315
0.6010000705718994,2.95274017262015,1.2140156833476752,7.025410244382886,11.200222131697483,6.490461329331553,5.0064826931898745,7.056390155281239,3.1403479669854617,1.943972600005711,1.9959769132046616,7.47178264540948,9.81521380800179,7.8078810240146055,3.182075355030855,6.872538968796292
0.7000000476837158,2.9657608538717404,1.2086857487959175,6.994566345646295,11.200222131697483,6.461966035102193,5.0064826931898745,7.0875066781134,3.182075355030855,1.9354379106515591,1.9959769132046616,7.47178264540948,9.858495899529942,7.8078810240146055,3.1961073343091506,6.9332841987246745
0.8020000457763672,2.95274017262015,1.2033792144380089,6.9638578619326275,11.200222131697483,6.461966035102193,5.050734161782645,7.118760415296221,3.1961073343091506,1.9184807778520325,1.9959769132046616,7.438979022662883,9.90196885184663,7.8078810240146055,3.1961073343091506,6.9332841987246745
0.9010000228881836,2.9657608538717404,1.2086857487959175,6.994566345646295,11.249611686415541,6.490461329331553,5.050734161782645,7.150151971903032,3.224357195936693,1.9100580061160366,1.9872139075366753,7.47178264540948,9.858495899529942,7.8078810240146055,3.224357195936693,6.9638578619326275
1.000999927520752,2.9657608538717404,1.2033792144380089,6.9638578619326275,11.249611686415541,6.547829438494935,5.050734161782645,7.150151971903032,3.1961073343091506,1.9184807778520325,2.00477856104803,7.5047309221014675,9.858495899529942,7.876893586942316,3.224357195936693,6.9638578619326275
1.1010000705718994,2.9919747212356067,1.2086857487959175,6.994566345646295,11.249611686415541,6.547829438494935,5.050734161782645,7.118760415296221,3.1961073343091506,1.9269406914358098,1.9959769132046616,7.5047309221014675,9.90196885184663,7.876893586942316,3.2385756252041444,6.9638578619326275
